budget,popularity,revenue,runtime,title,vote average
0,1.196943,0,96,Clockwatchers,5.6
2000000,3.125382,563706,120,The Virginity Hit,4.6
2000000,5.261065,390659,104,Subway,6.3
0,6.337735,0,97,House of D,6.1
0,7.359286,0,94,Teeth,5.2
2000000,1.892183,124494,91,Six-String Samurai,5.8
0,0.001186,0,0,Hum To Mohabbat Karega,0
2000000,3.911445,120620,90,It's All Gone Pete Tong,7.1
3800000,2.559806,111731,84,Saint John of Las Vegas,5.9
0,0.744406,0,96,24 7: Twenty Four Seven,6.3
13500000,5.16023,187674,129,Stonewall,5.2
7000000,0.253595,1100000,93,Roadside Romeo,6.7
0,0.046868,0,100,This Thing of Ours,5
0,2.952932,0,97,The Lost Medallion: The Adventures of Billy Stone,5.6
0,5.563068,0,94,The Last Five Years,5.5
0,1.161034,0,95,The Missing Person,6.4
2000000,7.502934,54207,97,Return of the Living Dead 3,5.9
0,5.350423,0,92,London,6.1
2000000,4.261509,622806,96,Sherrybaby,6.3
0,6.752141,0,87,Circle,6
0,20.362373,3983997,91,Eden Lake,6.7
0,5.099368,0,98,Plush,5.4
0,6.632891,0,86,Lesbian Vampire Killers,5.3
0,1.717376,0,120,Gangster's Paradise: Jerusalema,6.8
0,4.922397,0,99,Freeze Frame,6.9
1000000,13.222268,0,92,Grave Encounters,6.1
100000,7.447714,95000,86,Stitches,5.5
2000000,9.68793,0,98,Nine Dead,5.2
2,0.050625,0,,"To Be Frank, Sinatra at 100",0
2000000,5.941852,11833696,82,Bananas,6.7
0,0.174311,0,103,Supercapitalist,3.5
0,0.361554,0,76,Rockaway,5.8
2300000,8.055084,0,87,The Lady from Shanghai,7.2
2000000,4.346271,0,88,No Man's Land: The Rise of Reeker,4.4
14000000,3.419685,0,97,Highway,5.6
2000000,5.100741,0,96,Small Apartments,5.7
0,2.253589,0,87,Coffee Town,6.7
0,0.209475,0,106,The Ghastly Love of Johnny X,6.6
0,3.613577,0,107,All Is Bright,5.3
0,1.296784,0,85,The Torture Chamber of Dr. Sadism,6.3
7000000,4.50829,0,88,Straight A's,5.2
0,8.902102,0,99,A Funny Thing Happened on the Way to the Forum,6.1
0,1.619635,0,102,Slacker Uprising,5.9
0,1.002585,0,108,The Legend of Hell's Gate: An American Conspiracy,3.9
0,1.332804,0,90,The Walking Deceased,4.2
2000000,2.00163,0,89,The Curse of Downers Grove,4.4
2000000,1.187764,0,92,Shark Lake,4.4
19000000,6.463806,0,99,River's Edge,6.7
0,1.980265,0,103,Northfork,6.7
1950000,3.696123,0,90,The Marine 4: Moving Target,5.8
1987650,32.841229,19152480,94,Buried,6.6
0,8.518866,864659,97,Submarine,7.4
0,4.892203,0,88,The Square,7.8
0,4.665026,0,95,One to Another,5.8
0,1.294967,222000,160,ABCD (Any Body Can Dance),5.6
0,14.331992,2957978,94,Man on Wire,7.5
0,3.068463,0,82,Abandoned,5.8
1900000,1.367751,0,89,Brotherly Love,6.9
1800000,14.838986,67738090,87,The Last Exorcism,5.6
0,1.950959,0,98,Nowhere Boy,7.2
1800000,14.884756,8000000,125,A Streetcar Named Desire,7.6
1800000,41.996783,9440272,95,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8
1800000,2.179428,0,118,The Crime of Padre Amaro,6.2
1800000,12.471239,21107746,93,Beasts of the Southern Wild,6.8
1700000,13.315383,8844595,93,Battle for the Planet of the Apes,5.5
0,3.363321,0,109,Songcatcher,5.6
2000000,1.699101,841733,109,Higher Ground,5.3
0,0.320387,0,155,Vaalu,6.7
0,0.692497,621951,87,The Greatest Movie Ever Sold,6.4
0,0.023436,0,93,Ed and His Dead Mother,5.5
0,0.749699,0,108,Travellers and Magicians,6.8
1800000,11.756943,6800000,114,Hang 'em High,6.7
0,0.225627,0,87,Deadline - U.S.A.,6.9
0,6.833164,0,113,Sublime,5.3
0,0.060127,0,87,A Beginner's Guide to Snuff,0
1800000,1.959405,0,86,Independence Daysaster,4.2
1800000,0.21544,0,101,Dysfunctional Friends,5
1530000,27.36562,7267585,81,Run Lola Run,7.2
500000,8.650779,150277,93,May,6.3
1493619,2.492747,0,90,Against the Wild,4.9
0,2.756435,23311391,106,Under the Same Moon,7
1700000,18.828683,9700000,88,Conquest of the Planet of the Apes,6.1
1700000,6.979638,0,130,In the Bedroom,6.4
2000000,26.281839,572809,108,I Spit on Your Grave,6.3
1700000,2.079125,1943649,98,"Happy, Texas",5.5
0,3.939753,0,86,My Summer of Love,6
1000000,14.017809,4235151,104,The Lunchbox,7.3
0,3.677831,0,100,Yes,5.9
1644736,3.426314,7433101,126,You Can't Take It With You,7.2
1650000,6.915201,30500000,118,From Here to Eternity,7.2
1600000,8.535178,5400000,103,She Wore a Yellow Ribbon,7.1
0,2.160586,0,102,Grace Unplugged,6
0,0.796009,6033999,84,Foolish,6.3
0,0.13456,2592808,0,N-Secure,4.3
0,4.554574,0,96,Caramel,6.8
0,3.215465,0,92,Out of the Dark,4.6
0,1.49436,0,114,The Bubble,7.6
1600000,20.810292,4420000,113,The Conversation,7.5
0,0.122704,0,0,Dil Jo Bhi Kahey...,0
0,3.654018,0,123,Mississippi Mermaid,6.7
0,3.313339,0,111,I Love Your Work,6.5
0,5.379319,0,99,Cabin Fever,4.4
2000000,9.67299,22179430,108,Waitress,6.7
1500000,17.49699,11806119,92,Bloodsport,6.6
1500000,12.2624,9600000,129,Mr. Smith Goes to Washington,7.9
1500000,13.291991,7412216,91,Kids,6.8
1500000,13.788054,11098131,81,The Squid and the Whale,6.9
1000000,3.990215,10013424,97,Kissing Jessica Stein,5.9
17000000,6.526588,0,90,Kickboxer: Vengeance,4.5
1500000,11.145915,7000000,111,Spellbound,7.3
0,5.446832,0,103,Exotica,6.5
1500000,10.009994,2375097,110,Buffalo '66,7.1
1500000,58.594852,97009150,103,Insidious,6.8
1500000,11.35344,2300000,92,Repo Man,6.7
1500000,8.589355,0,114,Nine Queens,7.4
0,2.828303,0,101,The Gatekeepers,6.5
1500000,3.618646,712294,111,The Ballad of Jack and Rose,6.5
1500000,15.017068,3566225,104,The To Do List,5.5
1500000,5.817519,418961,96,Killing Zoe,6.1
1500000,9.856826,416925,98,The Believer,6.8
0,4.262374,414404,106,Snow Angels,6.5
0,0.06124,0,93,Unsullied,3
1500000,11.064228,373967,100,Session 9,6.2
0,1.742383,0,80,I Want Someone to Eat Cheese With,5.7
0,0.414754,330048,95,Mooz-lum,4.5
0,12.677016,0,83,Hatchet,5.7
1,28.27648,8500000,87,Modern Times,8.1
0,0.87066,0,91,Stolen Summer,6.4
1500000,7.5591,173066,86,My Name Is Bruce,5.9
1500000,2.02817,0,0,The Salon,3.5
1500000,0.859014,0,97,Road Hard,6.6
1500000,0.071377,0,108,Forty Shades of Blue,6
1200000,0.193172,0,128,Amigo,6
1500000,4.680206,32000,93,Pontypool,6.6
2000000,1.20173,0,90,Trucker,6.8
1,0.094105,0,90,Me You and Five Bucks,10
1500000,14.504326,1165882,101,The Lords of Salem,5.1
0,10.322858,0,109,Housebound,6.5
0,1.404175,0,98,Wal-Mart: The High Cost of Low Price,6.9
1,0.077876,0,87,Fetching Cody,6.8
0,0.35819,0,98,Last I Heard,6
9000000,9.159265,0,112,Closer to the Moon,6.4
0,1.893697,1500000,85,Mutant World,2.6
0,0.71087,0,102,Growing Up Smith,7.4
0,1.105357,0,102,Checkmate,4.2
1500000,2.815228,0,90,#Horror,3.3
0,0.446858,0,93,Wind Walkers,7.5
1488423,80.171283,184925486,83,Snow White and the Seven Dwarfs,6.9
1400000,0.684881,0,106,The Holy Girl,6.8
1455000,3.598457,2620000,113,Shalako,5.4
1,1.452152,0,94,Incident at Loch Ness,5.9
2000000,1.193219,0,101,The Dog Lover,5.3
3150000,8.039223,0,100,GirlHouse,5.2
0,2.486992,0,75,The Blue Room,6.2
0,0.43049,0,91,House at the End of the Drive,0
1377800,9.815394,0,105,Batman,6.1
1350000,16.032594,3897569,105,"Lock, Stock and Two Smoking Barrels",7.5
0,0.592821,0,104,The Ballad of Gregorio Cortez,0
1300000,10.240917,0,105,The Celebration,7.7
0,3.443916,0,95,Trees Lounge,6.7
1300000,0.072066,639000,135,Journey from the Fall,5
0,0.430758,619042,105,The Basket,6.5
0,0.143784,1632,79,Eddie: The Sleepwalking Cannibal,6.1
0,0.077873,0,135,Queen of the Mountains,0
0,0.319792,0,88,Def-Con 4,2.8
1000000,1.600797,0,85,The Hebrew Hammer,5.9
0,0.285131,0,122,Neal 'n' Nikki,2.3
0,5.628399,0,82,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2
0,5.065752,0,103,Forget Me Not,5
1288000,18.426825,6000000,130,Rebecca,7.7
1250000,16.517777,21722776,87,Friday the 13th Part 2,6
1250000,6.903314,11000000,101,The Lost Weekend,7.4
1250000,4.45544,3412497,88,C.H.U.D.,5.3
0,0.106949,0,100,Filly Brown,5.9
15000000,0.165909,0,87,The Lion of Judah,5.8
1250000,9.903992,8500000,92,Niagara,6.7
1250000,7.70019,6000000,118,How Green Was My Valley,6.8
0,4.480579,0,123,Da Sweet Blood of Jesus,4.1
1200000,10.869492,0,100,"Sex, Lies, and Videotape",6.7
1200000,63.655973,103911669,103,Saw,7.2
3000000,16.312803,18492362,100,Super Troopers,6.6
1,0.025364,0,99,The Algerian,0
1300000,1.473405,0,87,The Amazing Catfish,5.7
0,8.109958,0,114,Monsoon Wedding,6.8
0,7.142448,0,111,You Can Count on Me,6.8
1200000,6.920873,7000000,99,The Trouble with Harry,6.9
0,4.826908,0,85,But I'm a Cheerleader,6.5
1200000,3.085411,2861020,114,Home Run,6.3
1200000,66.925866,14661007,99,Reservoir Dogs,8
0,1.280733,0,88,The Blue Bird,6.4
1200000,88.377076,6000000,161,"The Good, the Bad and the Ugly",8.1
0,9.683622,0,110,The Second Mother,7.8
1250000,1.6116,0,106,Blue Like Jazz,5.8
0,0.002386,0,88,Down & Out With The Dolls,0
900000,0.097913,25000,97,"Pink Ribbons, Inc.",6.8
1200000,0.047781,0,85,Certifiably Jonathan,0
1344000,20.422246,0,103,Desire,4.1
0,0.021678,0,98,The Blade of Don Juan,0
0,1.998557,0,88,Grand Theft Parsons,6
0,8.148187,0,88,Extreme Movie,3.9
1200000,2.968235,2736000,115,The Charge of the Light Brigade,6.8
0,1.36514,0,0,Below Zero,4.4
1200000,0.057564,0,84,Crowsnest,4.8
2600000,8.001156,2850263,91,Airborne,6.1
1200000,1.079125,0,97,Cotton Comes to Harlem,6.7
0,1.906151,0,91,The Wicked Within,4.2
0,0.100533,0,0,Bleeding Hearts,2
3000000,10.230583,18637690,94,Waiting...,6.2
0,12.818441,0,90,Dead Man's Shoes,7.2
1100000,1.220072,1400000,99,From a Whisper to a Scream,6.8
0,0.014406,0,0,Sex With Strangers,5
1596010,0.552361,0,75,Dracula: Pages from a Virgin's Diary,6.9
0,0.147886,0,97,Faith Like Potatoes,6
1100000,7.717237,0,110,Beyond the Black Rainbow,5.7
1100000,40.285095,4105187,101,The Raid,7.3
0,0.249457,0,90,The Dead Undead,3.1
0,0.447166,0,0,The Vatican Exorcisms,4.4
878000,43.729123,10462500,102,Casablanca,7.9
0,4.653047,0,84,Lake Mungo,6.1
1250000,3.000435,0,156,Rocket Singh: Salesman of the Year,7
1000000,11.095414,0,89,Silent Running,6.3
1000000,72.19808,117235147,119,Rocky,7.5
0,0.926084,0,92,The Sleepwalker,4.1
1000000,2.833166,37600000,128,Tom Jones,6.1
1000000,41.972329,62882090,82,Unfriended,5.5
1300000,58.845025,28262574,114,Taxi Driver,8
1000000,6.532855,17985893,91,The Howling,6.4
950000,48.901542,59600000,110,Dr. No,6.9
0,20.649145,18112929,88,Chernobyl Diaries,4.9
1000000,22.583834,14564027,94,Hellraiser,6.9
5000000,6.96858,23507567,121,God's Not Dead 2,5.7
1000000,6.926926,10047674,90,Cry_Wolf,5.6
1000000,3.322721,10037390,107,Godzilla 2000,5.9
3500000,26.881611,16566240,112,Blue Valentine,6.9
1000000,9.773398,13350369,103,Transamerica,6.9
1000000,13.152822,101758490,83,The Devil Inside,4.6
2090000,4.289003,40000000,109,Beyond the Valley of the Dolls,6.6
1000000,1.444258,9000000,89,Love Me Tender,5.5
1000000,14.139004,46243000,100,An Inconvenient Truth,6.7
1000000,3.851,7800000,100,Sands of Iwo Jima,6.2
0,2.162522,0,122,Shine a Light,7.2
5000000,17.845161,6833445,100,The Green Inferno,5
0,0.42583,0,109,Departure,7.5
1000000,9.115486,9138338,98,The Sessions,6.6
0,15.017162,0,94,"Food, Inc.",7.4
0,1.86221,5355847,107,October Baby,6.8
0,1.334481,0,96,Next Stop Wonderland,6
0,15.699363,5284309,90,The Skeleton Twins,6.7
0,17.806082,3538446,101,Martha Marcy May Marlene,6.7
0,10.12895,3123963,83,Obvious Child,6.7
0,4.805651,0,97,Frozen River,6.7
1000000,5.247956,0,89,20 Feet from Stardom,7.4
1000000,4.86805,2057193,84,Two Girls and a Guy,5.4
0,0.367312,0,86,Walking and Talking,6.6
1000000,5.323184,1678874,92,Who Killed the Electric Car?,7.2
1000000,3.424158,1744858,94,The Broken Hearts Club: A Romantic Comedy,6.3
1000000,9.954848,0,92,Bubba Ho-tep,6.7
1,0.29245,0,100,Slam,6.7
1000000,0.280083,852206,119,Brigham City,7.3
1000000,0.043023,623791,170,Fiza,6.1
1000000,5.06516,0,94,Orgazmo,6.2
0,3.65924,0,108,All the Real Girls,5.9
0,0.948316,0,97,Dream with the Fishes,7.7
1000000,0.672695,464000,92,Blue Car,6.7
0,16.570708,0,100,Palo Alto,6.4
0,0.51799,0,120,Ajami,6.8
0,8.542921,0,88,Wristcutters: A Love Story,6.7
0,37.555398,336472,106,I Origins,7.5
1000000,5.20209,0,79,The Battle of Shaker Heights,5.6
1000000,8.887411,444575,115,The Act of Killing,7.5
1000000,0.748565,274661,106,Taxi to the Dark Side,6.6
1000000,0.436148,0,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7
0,0.030253,0,120,Guiana 1838,2.8
0,0.690089,0,90,Lisa Picard Is Famous,4
1000000,1.883947,0,92,Antarctica: A Year on Ice,7.2
650000,1.631274,0,93,A LEGO Brickumentary,6.4
1000000,0.341461,0,114,Hardflip,4.7
0,0.887821,0,200,Chocolate: Deep Dark Secrets,3.4
0,8.628485,0,95,The House of the Devil,6
0,6.507094,14870,93,The Perfect Host,6.2
0,1.190729,0,88,Safe Men,6.3
1000000,0.340019,0,104,Speedway Junky,5.2
0,0.678475,0,98,The Last Big Thing,6
0,9.055447,0,82,The Specials,5.5
0,0.108468,0,118,16 to Life,4.4
1000000,2.175696,10018,78,Alone With Her,6.2
1000000,1.50211,0,97,Creative Control,5.4
1000000,1.260314,7202,81,Special,6.6
0,0.547654,0,96,Sparkler,0
0,0.0206,0,97,The Helix... Loaded,4.8
0,0.429587,0,88,In Her Line of Fire,3.3
0,0.098351,0,96,The Jimmy Show,8
1000000,3.629777,0,105,Heli,6.2
0,0.060003,0,0,Karachi se Lahore,8
900000,7.145832,0,76,Loving Annabelle,6.4
1000000,3.638411,0,96,Hits,4.9
0,1.255771,0,99,Jimmy and Judy,5.4
0,0.783842,0,84,Frat Party,3.5
0,0.118324,0,94,The Party's Over,6.1
0,0.023681,0,87,Proud,5.5
0,2.948576,0,93,The Poker House,6.1
0,0.243853,0,90,Childless,4.5
0,1.563711,0,92,ZMD: Zombies of Mass Destruction,4.7
1000000,0.653495,0,85,Snow White: A Deadly Summer,4.8
0,1.233688,0,96,Hidden Away,7.6
1000000,0.153625,0,90,My Last Day Without You,5.7
0,0.328498,0,85,Steppin: The Movie,5
1000000,0.4594,0,84,Doc Holliday's Revenge,3.2
0,7.207051,0,83,Black Rock,4.9
0,6.679954,0,95,Truth or Dare,5.7
0,1.284741,0,94,The Pet,5.3
1000000,0.973323,0,90,Bang Bang Baby,6.6
1,1.859965,0,95,Fear Clinic,4
0,3.418372,0,93,Zombie Hunter,3.5
0,0.65434,0,90,A Fine Step,4.1
950000,0.178689,814666,103,Charly,6.6
950000,7.310879,0,87,Banshee Chapter,5.7
950000,8.976128,0,100,Ask Me Anything,5.5
0,0.280829,0,90,And Then Came Love,5
913000,0.795698,0,83,Food Chains,7.4
910000,16.015599,9600000,108,On the Waterfront,8
930000,5.974156,30905,100,L!fe Happens,5.3
852510,9.270133,1185783,113,"4 Months, 3 Weeks and 2 Days",7.3
0,0.392658,0,0,The Horror Network Vol. 1,5
950000,25.918007,7022209,103,Hard Candy,6.8
900000,4.0971,381420,96,The Quiet,6.1
0,2.34239,0,107,Circumstance,7.4
0,20.967146,17385830,85,Fruitvale Station,7.3
0,10.639774,0,100,The Brass Teapot,5.8
858000,47.651878,267447150,70,Bambi,6.8
0,0.957022,0,88,The Hammer,6.5
850000,5.424916,819939,107,Latter Days,6.7
0,0.007254,0,78,Elza,0
1000000,0.175885,0,90,1982,5
850000,14.238376,1243961,85,"For a Good Time, Call...",5.8
0,9.436431,3094813,91,Celeste & Jesse Forever,6.4
0,0.339757,0,95,Time Changer,5.2
0,3.060685,0,85,London to Brighton,6.5
0,5.023091,0,86,American Hero,5
0,0.504251,0,90,Windsor Drive,2
800000,12.049373,0,123,A Separation,7.7
0,0.108135,0,93,Crying with Laughter,7
0,5.870319,0,88,Welcome to the Dollhouse,6.9
800000,0.59424,1001437,114,Ruby in Paradise,5.6
800000,3.643662,2816116,88,Raising Victor Vargas,7.8
0,1.824184,0,109,Pandora's Box,7.6
0,0.006943,0,0,Harrison Montgomery,0
0,0.038706,0,83,Live-In Maid,7.8
0,2.171288,0,101,Deterrence,6.1
800000,5.292536,62852,94,The Mudge Boy,7.3
0,0.004922,0,87,The Young Unknowns,0
0,1.186971,0,90,Not Cool,3.7
800000,11.205726,1984662,91,Dead Snow,6.1
780000,6.003418,0,90,Saints and Soldiers,6.6
0,0.322553,0,14,Vessel,5.9
777000,19.326115,140000000,110,American Graffiti,6.9
0,1.517771,0,75,Iraq for Sale: The War Profiteers,8
0,1.453146,0,86,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5
750000,25.186002,4007792,85,Safety Not Guaranteed,6.8
0,5.498834,0,89,Kevin Hart: Laugh at My Pain,7.7
500000,12.203041,171760,95,Kill List,6
750000,14.386807,78396,102,The Innkeepers,5.4
750000,8.429295,0,107,The Conformist,7.6
500000,0.471264,0,88,Interview with the Assassin,5.6
0,3.283886,0,99,Donkey Punch,4.5
750000,12.284939,0,90,All the Boys Love Mandy Lane,5.7
0,1.039149,0,95,Bled,3.8
730000,18.644023,8000000,85,High Noon,7.6
700000,9.188431,7830611,171,Hoop Dreams,7.7
0,1.623769,0,86,Rize,5.9
700000,7.731064,1667192,97,L.I.E.,6.7
0,2.868942,0,104,The Sisterhood of Night,6.5
0,0.631571,0,84,B-Girl,5.5
700000,12.378031,4911725,107,Half Nelson,6.5
700000,0.578798,10508,107,Naturally Native,0
0,0.003142,0,92,Hav Plenty,0
750000,1.471139,0,80,Adulterers,5.2
650,1.352222,0,90,Escape from Tomorrow,4.8
0,0.429083,0,103,Starsuckers,6.2
0,0.045648,0,70,The Hadza:  Last of the First,0
0,4.596157,0,90,After,5.6
625000,0.283059,0,68,Treachery,4.8
700000,2.659006,0,87,Walter,5.3
609000,3.898498,3202000,101,Top Hat,7.4
60000,41.690578,248000000,81,The Blair Witch Project,6.3
600000,3.409764,34505110,225,Woodstock,7.1
600000,10.861167,0,83,The Kentucky Fried Movie,6.4
0,0.099902,0,106,Mercy Streets,5.5
0,0.006069,0,103,Carousel of Revenge,0
0,0.069277,0,90,Broken Vessels,6
0,0.350557,0,0,Water & Power,3
522360,0.071349,0,105,They Will Have to Kill Us First,5
0,0.012942,0,0,Light from the Darkroom,0
0,2.651304,0,102,The Country Doctor,6
0,1.501688,0,98,The Maid's Room,4.8
560000,10.730056,12299668,88,A Hard Day's Night,7.3
56000,0.010909,0,80,The Harvest (La Cosecha),0
550000,0.001586,0,98,Love Letters,4.6
0,0.061248,0,83,Juliet and Alfa Romeo,6
500000,6.093989,33456317,122,Fireproof,7
550000,0.48088,0,115,Faith Connections,4.2
0,2.651418,0,86,Benji,6.1
130000,15.611857,54667954,79,Open Water,5.4
0,1.292948,0,87,High Road,5.8
500000,2.537032,17000000,97,Kingdom of the Spiders,5.7
0,0.772668,0,105,Mad Hot Ballroom,7.2
500000,11.578545,8679814,88,The Station Agent,7.4
0,0.05021,0,120,To Save A Life,6.2
0,0.906096,0,94,Wordplay,7.3
2053648,2.778633,500000,102,Beyond the Mat,7.8
0,0.920591,0,102,The Singles Ward,7.5
46000,1.447734,0,83,Osama,6.3
500000,0.109579,845188,93,Sholem Aleichem: Laughing In The Darkness,7
0,1.09454,0,86,Groove,5.6
0,0.082978,0,101,The R.M.,4.8
0,0.619136,0,111,Twin Falls Idaho,7
500000,8.519202,603943,90,Mean Creek,6.9
0,0.36447,0,86,Hurricane Streets,4.8
0,0.039077,0,98,Never Again,4
0,0.665512,0,95,Civil Brand,5.3
0,3.433625,0,91,Lonesome Jim,6.4
0,17.378455,343341,90,Drinking Buddies,6
500000,0.425195,0,88,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1
2000000,39.756748,271841,207,Seven Samurai,8.2
0,0.388401,0,89,The Other Dream Team,6.9
500000,1.354816,0,97,Johnny Suede,4.7
0,0.459625,0,84,Finishing The Game,4.9
500000,9.108949,98017,85,Rubber,5.7
0,1.65426,0,100,Kiss the Bride,4.2
0,1.390909,0,112,The Slaughter Rule,6.2
500000,26.406001,4242978,94,Monsters,6.2
0,0.218736,0,91,The Californians,4
0,0.383442,0,91,The Living Wake,5
500000,2.391847,0,87,Detention of the Dead,4.5
0,1.68502,0,98,Crazy Stone,6.9
0,0.607782,0,95,Scott Walker: 30 Century Man,7
500000,0.046903,0,87,Everything Put Together,5
0,10.924273,316472,104,Good Kill,5.9
0,0.021419,0,96,The Outrageous Sophie Tucker,0
0,14.142073,0,103,Now Is Good,7.3
500000,1.600171,0,104,Girls Gone Dead,3.5
0,0,0,0,America Is Still the Place,0
0,0.397323,0,110,Subconscious,3.4
0,3.637857,0,90,Enter Nowhere,6.5
500,0.080105,0,101,El Rey de Najayo,0
0,0.251828,0,94,Fight to the Finish,5.2
0,0.674398,0,0,Alleluia! The Devil's Carnival,6
0,0.072359,0,90,The Sound and the Shadow,0
0,0.087574,0,108,Rodeo Girl,5.5
0,0.069244,0,82,Born to Fly: Elizabeth Streb vs. Gravity,5
500000,0.073079,0,84,The Little Ponderosa Zoo,2
0,6.672008,0,82,The Toxic Avenger,6.3
0,0.161517,0,0,Straight Out of Brooklyn,4.3
0,7.330691,773228,107,Bloody Sunday,7.2
0,0.165257,0,0,Diamond Ruff,2.4
450000,4.442355,973525,84,Conversations with Other Women,6.2
0,3.905877,0,103,Poultrygeist: Night of the Chicken Dead,5.9
0,0.136721,0,0,Mutual Friends,0
439000,1.933366,2281000,89,42nd Street,6.1
0,0.052942,0,0,Rise of the Entrepreneur: The Search for a Better Way,8
225000,1.014966,0,98,Metropolitan,7
0,4.321249,0,132,As It Is in Heaven,6.9
0,0.160234,0,90,Roadside,4.2
400000,23.603514,46118097,95,Napoleon Dynamite,6.7
0,25.349758,258384,90,Blue Ruin,6.9
15000,47.456823,193355800,86,Paranormal Activity,5.9
0,3.291609,0,91,Dogtown and Z-Boys,7.2
400000,64.782984,5028948,91,Monty Python and the Holy Grail,7.8
0,0.034135,0,90,Quinceañera,7
0,0.033883,0,0,Gory Gory Hallelujah,1
218,1.063439,1162014,91,Tarnation,7.5
0,0.084344,0,92,I Want Your Money,3.8
0,0.133619,0,0,Love in the Time of Monsters,5
0,8.022122,0,87,The Beyond,6.6
35000000,38.100488,170000000,99,What Happens in Vegas,5.8
500000,1.428483,0,80,The Dark Hours,5.5
860000,3.703005,2451545,97,My Beautiful Laundrette,6.6
0,0.003352,0,84,Fabled,0
0,0.231297,0,97,Show Me,5.6
0,11.347855,0,91,Cries and Whispers,7.8
385907,3.232447,8394751,197,Intolerance,7.4
0,2.77754,0,86,Trekkies,6.3
379000,0.968865,4358000,100,The Broadway Melody,5
350000,35.037625,29400000,85,The Evil Dead,7.3
6000000,19.331884,31081,89,Maniac,6
0,0.59458,0,84,Censored Voices,5.1
300000,1.085909,1750211,88,Murderball,6.9
0,5.061107,0,90,American Ninja 2: The Confrontation,4.9
0,0.049921,0,90,51 Birch Street,6.8
350000,0.249561,0,98,Rotor DR1,4.7
350000,59.259204,1000000,96,12 Angry Men,8.2
0,1.170257,246574,83,My Dog Tulip,7.6
